COVID-19 - Suivi Situation Hebdo CSE,2020-04-23 14:00:00+02:00,2020-04-23 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : COVID-19 - Suivi Situation Hebdo
Heure : 16 avr. 2020 02:00 PM Paris
        Chaque semaine le Jeudi 
        16 avr. 2020 02:00 PM
        23 avr. 2020 02:00 PM
        30 avr. 2020 02:00 PM
Téléchargez et importez les fichiers iCalendar (.ics) suivants dans votre système de calendrier.
Chaque semaine  : https://zoom.us/meeting/vpcoceGhqT0qBfsvNmeILMa7CuznqUZg5Q/ics?icsToken=98tyKuqrqz0iE9OTsF_HUakqE6vlb8-xk1NIubVzkRrMLw1SNSDjLOxTB4h4RemB

Participer à la réunion Zoom
https://zoom.us/j/335689760?pwd=TGNsTnRwL2htNERRaFBEWWY4QW0vZz09

ID de réunion : 335 689 760
Mot de passe : 889333
Une seule touche sur l’appareil mobile
+13462487799,,335689760# États-Unis d’Amérique (Houston)
+16699006833,,335689760# États-Unis d’Amérique (San Jose)

Composez un numéro en fonction de votre emplacement
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique
        +1 301 715 8592 États-Unis d’Amérique
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
ID de réunion : 335 689 760
Trouvez votre numéro local : https://zoom.us/u/acOlGw3Tlw",None
COVID-19 - Suivi Situation Hebdo CSE,2020-04-30 14:00:00+02:00,2020-04-30 15:00:00+02:00,None,None
Séance de travail : pv de désaccord,2020-09-21 17:00:00+02:00,2020-09-21 18:00:00+02:00,None,None
repérage chez Emmaüs,2016-10-26 12:30:00+02:00,2016-10-26 15:30:00+02:00,None,None
Réunion interne CSE,2020-01-20 14:00:00+01:00,2020-01-20 16:00:00+01:00,None,None
Petit point Tableau,2018-03-20 11:00:00+01:00,2018-03-20 12:00:00+01:00,None,None
Enquête TT,2020-03-27 15:00:00+01:00,2020-03-27 15:30:00+01:00,"Bonjour à toutes et tous,
    
Deuxième semaine de confinement, nous espérons que cela se passe pour le mieux pour vous. A ce propos, nous, à l'admin sys, nous questionnons sur vos conditions de télétravail forcé et sur comment nous pouvons vous aider à les améliorer dans un futur plus ou moins proche. Nous souhaitons, sans jugement, comprendre vos conditions de travail.
Pour cela, nous avons demandé à Mehdi de mener une étude dans ce sens auprès de chacun-e. C'est l'occasion, pour vous, de vous exprimer sur nos outils de manière générale et plus particulièrement dans le contexte : sur nos outils de communication et de collaboration.
Répondre à l'étude prend une vingtaine de minutes. Toi derrière ton écran qui es volontaire, tu peux t'inscrire sur le planning des entretiens, par ici --> https://pad.enercoop.org/p/Questions_TT
Nous te remercions vivement et par avance du temps que tu consacreras à répondre à nos questions.
Belle journée et semaine,
Force et courage,
L'Admin Sys
 
    (  https://zoom.us/j/6722398187  )",Visio
CSE (Formation RPS),2020-10-02 14:00:00+02:00,2020-10-02 18:00:00+02:00,https://visio.enercoop.org/MadGrandparentsGuardFast,Hélios
Travail CSE,2020-07-17 16:30:00+02:00,2020-07-17 18:00:00+02:00,None,None
Pentaho et traitement récapitulatifs,2016-10-04 14:00:00+02:00,2016-10-04 15:00:00+02:00,None,None
Point Mehdi/Paola,2020-02-25 10:00:00+01:00,2020-02-25 11:00:00+01:00,None,None
Réunion DG/CSE - Diagnostic RH,2020-04-03 14:00:00+02:00,2020-04-03 15:00:00+02:00,"Bonjour à toutes et tous,

Comme convenu, je vous propose que nous nous retrouvions prochainement afin d'évoquer le diagnostic RH effectué au sein du pôle Gestion.

J'espère que celui-ci vous conviendra : en-dehors de celui-ci, je n'en pas d'autres à vous proposer avant la fin du mois d'avril.

Merci d'avance pour votre disponibilité et à plus tard,
Meriem",None
CSE -  Réunion plénière,2020-11-04 14:00:00+01:00,2020-11-04 18:00:00+01:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 4 nov. 2020 02:00 PM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/88047103650?pwd=L1E4QzN6QnpHdWhQYXdocW9jdHRBdz09

ID de réunion : 880 4710 3650
Code secret : 896092
Une seule touche sur l’appareil mobile
+12532158782,,88047103650# États-Unis d’Amérique (Tacoma)
+13017158592,,88047103650# États-Unis d’Amérique (Germantown)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +33 1 7037 2246 France
        +33 1 7037 9729 France
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
ID de réunion : 880 4710 3650
Trouvez votre numéro local : https://us02web.zoom.us/u/ker3TbZKcL",None
[DS] Point hebdo bis,2020-10-16 17:00:00+02:00,2020-10-16 17:30:00+02:00,None,None
Point tableau ( Pol'en),2018-02-14 14:00:00+01:00,2018-02-14 15:00:00+01:00,None,Salle 42
Réunion CSE/Direction,2020-01-15 14:00:00+01:00,2020-01-15 16:00:00+01:00,None,Salle Helios
Réunion CSE - Cellule Veille RPS,2020-05-26 14:00:00+02:00,2020-05-26 15:30:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Réunion CSE - Cellule Veille RPS
Heure : 26 mai 2020 02:00 PM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/83185551525?pwd=SFh1YXUycGhxemczU01xVkFuNmxEQT09

ID de réunion : 831 8555 1525
Mot de passe : 877088
Une seule touche sur l’appareil mobile
+12532158782,,83185551525# États-Unis d’Amérique (Tacoma)
+13462487799,,83185551525# États-Unis d’Amérique (Houston)

Composez un numéro en fonction de votre emplacement
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
ID de réunion : 831 8555 1525
Trouvez votre numéro local : https://us02web.zoom.us/u/kbjmipbPKc",None
GT NAO,2020-05-26 16:00:00+02:00,2020-05-26 17:30:00+02:00,None,Visio
OFF,2019-07-18 09:45:00+02:00,2019-07-18 14:00:00+02:00,None,None
Rdv indicateurs vie coop,2018-02-05 17:00:00+01:00,2018-02-05 18:00:00+01:00,None,None
Point Extract REScoop Plus,2018-10-11 10:30:00+02:00,2018-10-11 11:00:00+02:00,None,Bureau Julien Noé
Point besoin SI pour prévisions de consommation,2018-09-11 16:30:00+02:00,2018-09-11 17:30:00+02:00,"Bonjour Benjamin,
Le pôle énergie aura besoin que soit mise en place une une infrastructure SI dans le cadre de sa volonté de réaliser les prévisions de consommation la veille pour le lendemain auprès de son responsable d'équilibre à partir du 1er janvier 2019. Après une bèrve disucssion avec Gabriel sur le sujet, il me réoriente vers toi. N'éhsite pas à me dire si c'est quelqu'un d'autre de l'adminsys que je dois voir. Tu trouveras en pièce jointe un document préliminaire exprimant nos besoins : l'idée est de le balayer en séance ce document et j'apporterai des éléments supplémentaires.
Merci,
Alexandre",None
Tableau souscriptions/chat/relances,2019-07-22 15:00:00+02:00,2019-07-22 17:00:00+02:00,None,None
Déjeuner du pôle numérique - Cap 2019,2019-01-29 12:30:00+01:00,2019-01-29 14:00:00+01:00,"Gabriel nous présentera les perspectives du pôle numérique pour 2019.
Nous déjeunerons en salle Hélios, plats des marmites volantes fournis par Enercoop.
Présence obligatoire ! Merci d'indiquer si pas disponible.",Hélios
RTT,2018-11-08 12:30:00+01:00,2018-11-08 18:30:00+01:00,None,None
Distrib Ticket Restaurant,2018-12-10 16:30:00+01:00,2018-12-10 17:30:00+01:00,None,None
Présentation de la CNT,2019-10-11 12:30:00+02:00,2019-10-11 14:00:00+02:00,Présentation de la CNT,None
Point Tableau,2018-04-16 15:00:00+02:00,2018-04-16 16:00:00+02:00,L'objet du point est de faire un bilan du process sur la mise en place de tableau et d'envisager la suite.,None
Pentaho et traitement récapitulatifs,2016-09-27 15:00:00+02:00,2016-09-27 16:00:00+02:00,None,None
Dej CNT,2020-03-18 12:30:00+01:00,2020-03-18 14:00:00+01:00,None,Là où l'on mange
Formation BIRT,2016-08-25 15:00:00+02:00,2016-08-25 17:00:00+02:00,None,None
Tableau,2018-03-12 10:00:00+01:00,2018-03-12 11:00:00+01:00,None,None
Goûter déconfinement Transfo Num,2020-06-05 15:00:00+02:00,2020-06-05 17:30:00+02:00,"Etant donné que le télétravail va se prolonger jusqu'en septembre, que diriez-vous de bloquer votre vendredi 5 juin après-midi pour organiser un gouter d'équipe dans un parc à équidistance de nos habitats respectifs, avec port de masque et respect des distanciations sociales ? Ce sera l'occasion de se voir en vrai, de faire plus ample connaissance avec Hugo, et de montrer nos savoir-faire en patisserie, acquis durant le confinement !","Les Grands Voisins
Ancien hôpital Saint-Vincent-de-Paul, 74 Avenue Denfert-Rochereau, 75014 Paris, France"
point Salvador/Rgpd,2020-05-15 12:00:00+02:00,2020-05-15 13:00:00+02:00,None,None
Session Tableau avec les régions,2018-05-02 14:00:00+02:00,2018-05-02 15:00:00+02:00,"Bonjour,

Pour les personnes à Paris souhaitant nous rejoindre, c'est en salle Hélios!
Pour les personnes en région, voilà le lien à ouvrir dans Chromium : https://call.lifesizecloud.com/extension/4848095
Par téléphone : 09 75 18 69 30 puis 4848095# 

Merci",None
Chèque déj,2019-11-06 11:30:00+01:00,2019-11-06 12:30:00+01:00,None,None
EP Mehdi,2019-06-14 09:30:00+02:00,2019-06-14 11:00:00+02:00,None,None
Déj,2020-02-11 12:45:00+01:00,2020-02-11 13:45:00+01:00,None,None
Dej,2019-11-18 12:45:00+01:00,2019-11-18 13:45:00+01:00,None,None
réunion pour les salarié·e·s,2019-11-14 17:00:00+01:00,2019-11-14 18:30:00+01:00,None,None
Présentation support Tableau,2019-04-09 16:00:00+02:00,2019-04-09 16:30:00+02:00,None,None
Travail syndical/CSE,2020-06-15 14:30:00+02:00,2020-06-15 18:00:00+02:00,None,None
Point rému,2020-06-17 09:00:00+02:00,2020-06-17 10:00:00+02:00,"https://us02web.zoom.us/j/82770952778?pwd=bUlpYVVYTWNnTHhVUjl1OFQyUThIdz09

ID de réunion : 827 7095 2778
Mot de passe : 109766",None
Présentation Coût d'appro,2019-12-11 14:00:00+01:00,2019-12-11 15:30:00+01:00,"Supports de la présentation: 
  Classeurs dans https://dub01.online.tableau.com/#/site/enercoop/projects/88938 : 
    * Consommation totale réalisée et comparaisons prev J-1
    * Données ou flux manquants
    * Coût d'approvisionnement
  Autres classeurs utiles mais non abordés aujourd'hui: 
    * Marché à terme
    * Périmètre conso selon flux S507
  Documentation du calcul du coût d'appro:
    * https://github.com/enercoop/DataETL/blob/master/guides/DocCoutAppro.md",None
Déjeuner Watt'Walkers,2019-10-18 12:30:00+02:00,2019-10-18 14:00:00+02:00,"Yop

C'est la date qui semble resortir du sondage. 

On voit la veille pour faire une réservation qq part.

++",None
Préparation Réunion droits d'expression - Transfo Num,2019-10-02 15:30:00+02:00,2019-10-02 16:00:00+02:00,"https://pad.enercoop.org/p/DroitsDexpression_1

Docs déjà réalisé : 
/Ressources Humaines - NATL - Public/DROIT EXPRESSION SALARIES/2019",None
Plénière : Bilan DG collégiale,2020-06-16 11:00:00+02:00,2020-06-16 12:30:00+02:00,None,None
[DS] Réunion salarié·e·s,2020-10-07 11:00:00+02:00,2020-10-07 12:30:00+02:00,None,None
bienvenue andrea,2020-07-06 15:30:00+02:00,2020-07-06 17:00:00+02:00,https://visio.enercoop.org/datateam,None
EXPLORER,2019-09-23 17:00:00+02:00,2019-09-23 18:00:00+02:00,None,None
Transfo Numérique > Mehdi/Paola,2019-03-06 16:00:00+01:00,2019-03-06 16:30:00+01:00,"Moment d'échange sur l'organisation, la charge de travail, le positionnement au sein de la branche Transfo Numérique. (+tout sujet autre que les projets en cours)",None
Formation-Action Cellule RPS,2020-09-03 09:30:00+02:00,2020-09-03 17:30:00+02:00,None,None
Point covid 19,2020-08-03 14:00:00+02:00,2020-08-03 15:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Ma réunion
Heure : 3 août 2020 02:00 PM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/88605642553?pwd=MEFIRjF1V1ZYUzZSMXRjNjQyNU12QT09

ID de réunion : 886 0564 2553
Code secret : 870725
Une seule touche sur l’appareil mobile
+16699006833,,88605642553# États-Unis d’Amérique (San Jose)
+12532158782,,88605642553# États-Unis d’Amérique (Tacoma)

Composez un numéro en fonction de votre emplacement
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +33 1 7095 0103 France
        +33 1 7095 0350 France
        +33 1 8699 5831 France
        +33 1 7037 2246 France
        +33 1 7037 9729 France
ID de réunion : 886 0564 2553
Trouvez votre numéro local : https://us02web.zoom.us/u/kbEL46F3wh",None
CSE interne : Avis politique sociale,2020-07-22 14:00:00+02:00,2020-07-22 16:00:00+02:00,None,None
Préparation Prz,2018-10-24 14:00:00+02:00,2018-10-24 16:00:00+02:00,None,None
Tableau,2018-03-19 10:00:00+01:00,2018-03-19 11:00:00+01:00,None,None
Point Tableau-Conso,2018-05-28 14:00:00+02:00,2018-05-28 15:00:00+02:00,"Mehdi, j'aurais besoin de voir avec toi s'il y'a possibilité d'exploiter des données de conso que je reçois de la part d'Alterna. Voir si on pourrait éventuellement les intégrer à la BDD. Dispo? Je pense que ça prendra moins d'1h.",None
Ticket Restaurant,2018-10-02 11:30:00+02:00,2018-10-02 12:30:00+02:00,None,Bureau RH.
Droit d'Expression TN,2020-01-14 10:00:00+01:00,2020-01-14 11:30:00+01:00,None,None
Point Tableau Server,2018-09-19 14:00:00+02:00,2018-09-19 15:00:00+02:00,None,None
RTT après-midi,2018-07-05 15:00:00+02:00,2018-07-05 19:00:00+02:00,None,None
RDV extérieur,2019-02-18 17:40:00+01:00,2019-02-18 18:40:00+01:00,None,None
séminaire de gouvernance pôle num,2017-07-28 10:00:00+02:00,2017-07-28 12:00:00+02:00,None,salle Hélios
RDV Support·er·trices,2019-07-04 18:00:00+02:00,2019-07-04 19:00:00+02:00,None,None
Suivi Données + EnercoopIA,2020-10-16 10:00:00+02:00,2020-10-16 10:30:00+02:00,None,https://visio.enercoop.org/datateam
Suivi Données + EnercoopIA,2020-10-16 09:30:00+02:00,2020-10-16 10:00:00+02:00,None,https://visio.enercoop.org/datateam
Suivi Données + EnercoopIA,2020-10-22 17:30:00+02:00,2020-10-22 18:00:00+02:00,None,https://visio.enercoop.org/datateam
Point Orga Tableau,2018-11-27 14:00:00+01:00,2018-11-27 15:00:00+01:00,None,None
Congé,2018-02-22,2018-02-24,None,None
Arrivée pays de la loire - Impacts Tableau,2018-09-03 17:00:00+02:00,2018-09-03 17:30:00+02:00,"Mehdi, 

Je fais la liste des impacts avec l'arrivée de la nouvelle coopérative pays de la loire. En l'absence de Claire, l'idée est de voir ensemble quelles sont les modifications à prévoir côté Tableau. 

Merci d'avance, 
Audrey",None
Entretien annuel Mehdi,2019-06-06 15:00:00+02:00,2019-06-06 17:00:00+02:00,None,None
Enercafé,2017-11-30 16:45:00+01:00,2017-11-30 17:15:00+01:00,None,None
[Data] - Point info Homologation Enedis,2018-01-30 16:00:00+01:00,2018-01-30 17:00:00+01:00,None,Salle 44
Tickets Restaus,2019-03-05 15:00:00+01:00,2019-03-05 16:00:00+01:00,None,None
Point tableau,2018-02-14 15:00:00+01:00,2018-02-14 17:00:00+01:00,"Les dév web ont également besoin d'un écran pour leur point hebdo, donc j'ai réservé la salle 32.",None
Cercle de rémunération,2020-11-19 16:00:00+01:00,2020-11-19 17:30:00+01:00,"Bonjour à tous,

Vous avez normalement reçu toutes les nouvelles invitations de la part des admin sys aux créneaux du cercle de rémunération en salle Hélios. Juste pour cette date-ci, le 19/11, ce sera la salle Gaïa qui sera réservée car Hélios n'est pas disponible.

Et donc nota bene, à l'avenir il faudra passer par les admin sys pour modifier le créneau du cercle de rémunération.

Bonne journée,

Maëlle",None
Réunion Droit D'Expression Transfo Num,2020-04-14 10:00:00+02:00,2020-04-14 11:00:00+02:00,"https://pad.enercoop.org/p/DroitsDexpression_1

Numerique Enercoop vous invite à une réunion Zoom planifiée.



Sujet : Réunion Droit D'Expression Transfo Num

Heure : 14 avr. 2020 10:00 Paris



Participer à la réunion Zoom

https://zoom.us/j/92953539413



ID de réunion : 929 5353 9413

Une seule touche sur l’appareil mobile

+33170950103,,92953539413# France

+33170950350,,92953539413# France



Composez un numéro en fonction de votre emplacement

        +33 1 7095 0103 France

        +33 1 7095 0350 France

        +33 7 5678 4048 France

        +33 1 7037 2246 France

        +33 1 7037 9729 France

ID de réunion : 929 5353 9413

Trouvez votre numéro local : https://zoom.us/u/aC2HIwBST",None
congés,2018-11-21,2018-11-24,None,None
Session Tableau avec les régions,2018-05-02 12:00:00+00:00,2018-05-02 13:00:00+00:00,"-::~:~::~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~::~:~::-
Veuillez ne pas modifier cette section de la description.

Affichez votre événement sur la page https://www.google.com/calendar/event?action=VIEW&eid=Y2FpOGU0bWVuMGZtZ2ptMnJoN21oc2RpcGsgbWVoZGkuZ3VpcmF1ZEBlbmVyY29vcC5vcmc&tok=NTIjZmhmZ3UzZGppYnRkc2l0amtuY3FqYnRpazRAZ3JvdXAuY2FsZW5kYXIuZ29vZ2xlLmNvbTNmOWQ4OWVhNzcwODJkZWZlYzhiNTdjYjBiZDY4MjdlMGQ3YzNmMWE&ctz=Europe%2FParis&hl=fr&es=1.
-::~:~::~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~:~::~:~::-",None
Réunion passation DUP-CSE,2020-01-23 17:30:00+01:00,2020-01-23 18:30:00+01:00,None,None
GTrotarie,2020-07-08 17:00:00+02:00,2020-07-08 18:00:00+02:00,"Faire la liste des sources de données concernées par le problème de sécurité de Tableau
https://pad.enercoop.org/p/GT_Rotarie",None
Rangement Clood,2018-08-17 14:00:00+02:00,2018-08-17 15:30:00+02:00,None,None
Plénière,2017-10-17 10:00:00+02:00,2017-10-17 12:00:00+02:00,None,None
RDV Médical,2020-09-02 11:25:00+02:00,2020-09-02 12:25:00+02:00,None,None
Ptit Déj 4e,2018-06-13 09:30:00+02:00,2018-06-13 10:30:00+02:00,Petit déjeuner du 4e étage dans les locaux d'Energie Partagée !,None
Point datas,2018-01-18 10:00:00+01:00,2018-01-18 12:00:00+01:00,None,None
Paquerette,2018-12-05 11:00:00+01:00,2018-12-05 11:30:00+01:00,None,None
Off the Trail,2019-09-13 14:00:00+02:00,2019-09-13 19:00:00+02:00,None,None
reu CSE Mehdi Eric,2020-10-30 09:00:00+01:00,2020-10-30 10:00:00+01:00,None,None
Vente savons & autres DIY + gaufres,2019-07-04 12:30:00+02:00,2019-07-04 14:00:00+02:00,None,None
REX Explore,2019-09-26 12:00:00+02:00,2019-09-26 12:30:00+02:00,None,None
Formation salarié.e.s Stand,2017-09-14 14:30:00+02:00,2017-09-14 15:30:00+02:00,None,None
RDV CSE/DIR,2020-03-24 11:00:00+01:00,2020-03-24 12:00:00+01:00,None,None
Test Mode Op Jeudi,2018-12-18 16:00:00+01:00,2018-12-18 17:00:00+01:00,"En 42
On essaie de faire ça en 30mn. De 16h à 16h30 donc
Eric, Jonathan, on continuera ensuite.",None
Travail sur l'agrèment pour la formation.,2020-08-06 10:00:00+02:00,2020-08-06 11:00:00+02:00,"Ci joint mon travail en cours :
https://pad.enercoop.org/p/tJwWmXcqw2Rp8zQmF2ne",None
Réunion collective,2020-09-16 12:30:00+02:00,2020-09-16 14:00:00+02:00,None,salle Hélios
Petit point Tableau,2018-10-01 14:15:00+02:00,2018-10-01 15:00:00+02:00,None,None
Mardéj du commercial part - pro - marketting - assistance de direction,2017-10-03 09:30:00+02:00,2017-10-03 10:30:00+02:00,None,None
Discussion Julien - Mehdi,2020-02-06 11:00:00+01:00,2020-02-06 12:00:00+01:00,None,None
Temps de travail - Budget SSCT,2020-05-15 09:30:00+02:00,2020-05-15 11:00:00+02:00,"Pole pole vous invite à une réunion Zoom planifiée.

Sujet : Temps de travail Budget SSCT
Heure : 15 mai 2020 09:30 AM Paris

Participer à la réunion Zoom
https://us02web.zoom.us/j/81393816581?pwd=R2svNHVOdlkvNWlhTkdzeW1rQnFxZz09

ID de réunion : 813 9381 6581
Mot de passe : 940729
Une seule touche sur l’appareil mobile
+13462487799,,81393816581# États-Unis d’Amérique (Houston)
+16699006833,,81393816581# États-Unis d’Amérique (San Jose)

Composez un numéro en fonction de votre emplacement
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 253 215 8782 États-Unis d’Amérique (Tacoma)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 301 715 8592 États-Unis d’Amérique (Germantown)
ID de réunion : 813 9381 6581
Trouvez votre numéro local : https://us02web.zoom.us/u/kSzzTsSC9",None
OFF,2019-06-27,2019-06-28,None,None
Préparation fichiers LDF,2018-09-26 15:00:00+02:00,2018-09-26 16:00:00+02:00,suite aux échanges par email,None
Point d'avancement - définition des actions à mettre en place,2019-04-10 11:00:00+02:00,2019-04-10 12:00:00+02:00,None,None
Séance de travail Récaps,2018-01-29 14:30:00+01:00,2018-01-29 15:15:00+01:00,None,None
MÀJ Tableau,2018-10-22 17:00:00+02:00,2018-10-22 18:00:00+02:00,Un point pour faire l'état des lieux des actions en cours et l'architecture technique en place sur Tableau.,None
Réunion,2020-02-21 15:00:00+01:00,2020-02-21 16:00:00+01:00,None,None
Congés,2019-12-23,2020-01-04,None,None
Point Tickets 286 et 128,2020-01-13 15:00:00+01:00,2020-01-13 16:00:00+01:00,None,None
Cheque déjeuner,2019-05-29 11:15:00+02:00,2019-05-29 12:30:00+02:00,None,None
Eloquencia,2018-11-15 18:00:00+01:00,2018-11-15 19:00:00+01:00,None,None
Hebdo Tableau polenum/polen,2018-10-24 17:30:00+02:00,2018-10-24 18:00:00+02:00,"désolé, je dois encore décaler cause autre réunion... j'espère que ce nouveau créneau convient

en raison de la plénière du 23 octobre et de l'absence de Rachel, je vous propose de décaler l'hebdo Tableau polenum/polen à ce créneau (réduit à 30 min car pas facile de trouver un créneau dans nos agendas chargés)",None
Point tableau,2018-04-11 11:00:00+02:00,2018-04-11 12:00:00+02:00,None,None
formation SSCT - journée 1,2020-03-12 09:00:00+01:00,2020-03-12 17:00:00+01:00,None,"locaux de SYNDEX, 22 rue Pajol, salle RJ 05-06"
Point Stagiaire,2017-05-31 12:00:00+02:00,2017-05-31 12:30:00+02:00,None,au 2ème à la cafete
Point périmètre,2019-11-04 14:00:00+01:00,2019-11-04 15:00:00+01:00,"Revu de https://dub01.online.tableau.com/#/site/enercoop/workbooks/425191/views
à partir des remarques du ticket : https://github.com/enercoop/Tableau/issues/262",None
Activité Syndicale,2020-05-20 14:00:00+02:00,2020-05-20 16:00:00+02:00,None,None
Réunion cercle de rémunaration,2018-09-26 09:30:00+02:00,2018-09-26 11:30:00+02:00,None,None
Point Linky AG,2018-06-14 16:30:00+02:00,2018-06-14 17:30:00+02:00,"on fait un point tel, finalement, ce sera que toi et moi ;)",téléphone
Présentation bilan cercle rému / CSE,2020-03-11 14:00:00+01:00,2020-03-11 15:00:00+01:00,None,Salle Gaïa
Orga CSE,2020-01-27 14:30:00+01:00,2020-01-27 15:00:00+01:00,None,None
Perso,2020-07-20 17:00:00+02:00,2020-07-20 18:00:00+02:00,None,None
Parcours d'intégration - Module 7: Les outils informatiques,2016-12-08 10:00:00+01:00,2016-12-08 12:00:00+01:00,"Bonjour à tous, 

Voici l'invitation pour la formation: Outils Informatiques qui fait partie du parcours d'intégration (il s'agit du Module 7) 

L'objectif de la session, présentée par David Nadasi, consiste à vous apprendre à utiliser les outils de base utilisés à Enercoop. 

Les sujets abordés seront les suivants  --> Présentation des outils Enercoop : Thunderbird, Pidgin, WIKI, CLOOD, Pad, Intranet, Visio, Tel-conférence, Poste Linux (niv1) etc.

Vous avez été invité: 
- soit parce que vous avez montré un intérêt pour cette formation à l'issue du mail envoyé par Sylvain en septembre / que les places manquaient pour la session d'octobre
- soit parce que vous avez récemment rejoint Enercoop 

Merci de bien vouloir me confirmer ou non votre présence pour cette session en répondant à l'invitation avant le Vendredi 25 novembre. 

Si vous ne pouvez pas vous joindre à cette session, sâchez qu'une autre aura lieu en Janvier. Je reste à votre disposition si vous avez la moindre question. 
Un grand merci! 
claire 

PS: Pour les nouveaux arrivants, je vous ferai parvenir un mail plus long dans les semaines à venir pour vous présenter le parcours d'intégration",Gaia - S21
Hackaton Data,2019-12-18,2019-12-21,None,None
GT NAO,2020-06-12 14:30:00+02:00,2020-06-12 16:30:00+02:00,None,None
DS,2020-05-15 11:00:00+02:00,2020-05-15 12:00:00+02:00,None,None
Power PtitDéj de Mehdi,2019-11-28 10:00:00+01:00,2019-11-28 10:30:00+01:00,None,None
séminaire pôle numérique,2017-06-07 09:00:00+02:00,2017-06-07 11:30:00+02:00,"Bonjour à toutes et à tous,

Mercredi matin (7 juin), de 9h à 11h30, sera organisé un séminaire du pôle numérique auquel vous êtes chaleureusement invité.e.s. La réunion se déroulera en salle commune autour d'un petit-déjeuner.

Au programme :

    9h-9h30 : introduction par David A. et passation avec Gabriel
    9h30-10h30 : stratégie et objectifs du pôle (présentation par Gabriel puis échanges)
    10h30-11h30 : ateliers de co-construction autour de la stratégie du pôle 

J'espère que vous y serez nombreu.ses.x ! Je vous envoie dans la foulée une invitation.

Je profite de ce mail pour vous dire que j'ai le plaisir de rejoindre le pôle numérique, Gabriel clarifiera mes missions mercredi.

Très belle journée à tou.te.s,
Stéphanie",None
Plénière Enercoop,2019-06-04 11:00:00+02:00,2019-06-04 12:30:00+02:00,None,None
Facturation au fil de l'eau,2017-09-18 17:00:00+02:00,2017-09-18 18:00:00+02:00,"Bonjour,

Pouvons-nous nous rencontrer pour parler de la mise en place d'une facturation au fil de l'eau qui permettrait aux clients de choisir leur date de prélèvement?",None
Point Admin Sys Transfo Num,2020-03-18 09:30:00+01:00,2020-03-18 10:00:00+01:00,"Pole Numerique 2 vous invite à une réunion Zoom planifiée.

Sujet : Point Admin Sys Transfo Num
Heure : 18 mars 2020 09:30 AM Paris

Participer à la réunion Zoom
https://zoom.us/j/934097602

ID de réunion : 934 097 602

Une seule touche sur l’appareil mobile
+13462487799,,934097602# États-Unis d’Amérique (Houston)
+16699006833,,934097602# États-Unis d’Amérique (San Jose)

Composez un numéro en fonction de votre emplacement
        +1 346 248 7799 États-Unis d’Amérique (Houston)
        +1 669 900 6833 États-Unis d’Amérique (San Jose)
        +1 312 626 6799 États-Unis d’Amérique (Chicago)
        +1 929 205 6099 États-Unis d’Amérique (New York)
        +1 253 215 8782 États-Unis d’Amérique
        +1 301 715 8592 États-Unis d’Amérique
ID de réunion : 934 097 602
Trouvez votre numéro local : https://zoom.us/u/adSKmLXvZf",https://zoom.us/j/934097602
